fecha_venta,ciudad,temperatura_maxima,temperatura_minima,lluvia_mm,precio_unitario,total_venta,ventas_predichas
2012-12-27,Chicago,31.3,21.1,0.0,4.224,12.672,196.4814226051365
2014-10-03,New York City,19.7,13.0,0.0,65.99,65.99,241.4828399611845
2011-09-01,Houston,13.1,7.8,3.0,1.216,3.648,262.969798493187
2011-09-01,Houston,13.1,7.8,3.0,5.184,31.104,262.969798493187
2014-07-23,New York City,30.2,21.0,0.0,9.99,29.97,205.8307406655945
2014-12-19,Philadelphia,4.4,-2.0,0.0,2.672,18.704,268.0055319009142
2011-11-10,San Diego,25.5,21.1,4.6,75.192,601.536,250.37280252959937
2011-11-10,San Diego,25.5,21.1,4.6,10.99,10.99,250.37280252959937
2011-11-10,San Diego,25.5,21.1,4.6,19.94,39.88,250.37280252959937
2011-11-10,San Diego,25.5,21.1,4.6,7.78,62.24,250.37280252959937
2011-11-10,San Diego,25.5,21.1,4.6,10.64,53.2,250.37280252959937
2011-11-10,San Diego,25.5,21.1,4.6,4.98,39.84,250.37280252959937
2013-05-27,Philadelphia,23.0,7.6,0.0,1.504,1.504,170.07772147851165
2013-05-27,Philadelphia,23.0,7.6,0.0,17.424,34.848,170.07772147851165
2014-11-11,New York City,17.4,7.4,0.0,310.392,931.176,220.02535598445468
2014-11-11,New York City,17.4,7.4,0.0,215.44,430.88,220.02535598445468
2011-08-11,New York City,27.2,19.5,0.0,375.34,375.34,221.99360622015263
2014-09-02,New York City,31.9,22.3,0.0,22.98,114.9,200.0947175417983
2014-04-17,Houston,8.2,1.9,0.9,8.682,26.046,262.85992169458166
2014-04-17,Houston,8.2,1.9,0.9,2.896,2.896,262.85992169458166
2014-04-17,Houston,8.2,1.9,0.9,16.272,32.544,262.85992169458166
2013-05-03,New York City,15.9,9.0,0.0,14.979999999999999,44.94,245.98211088595335
2013-05-03,New York City,15.9,9.0,0.0,15.192,45.576,245.98211088595335
2013-11-21,Houston,3.2,-7.1,0.0,63.686,318.43,240.24133788487003
2013-11-21,Houston,3.2,-7.1,0.0,17.56,122.92,240.24133788487003
2013-11-21,Houston,3.2,-7.1,0.0,2.356,7.068,240.24133788487003
2014-04-01,Chicago,33.0,20.4,0.0,1.036,13.468,175.53235937562138
2014-12-11,Seattle,-4.5,-10.9,0.0,16.36,49.08,282.1063521442122
2014-12-11,Seattle,-4.5,-10.9,0.0,64.97999999999999,324.9,282.1063521442122
2014-12-11,Seattle,-4.5,-10.9,0.0,6.079999999999999,18.24,282.1063521442122
2013-09-18,Seattle,6.1,-0.8,2.5,56.944,113.888,261.826392115505
2013-09-18,Seattle,6.1,-0.8,2.5,52.792,105.584,261.826392115505
2014-04-18,Philadelphia,11.5,2.6,0.0,20.104,60.312,237.74026281062905
2014-10-28,Chicago,28.6,22.2,0.8,2.352,7.056,229.76558704371968
2014-10-28,Chicago,28.6,22.2,0.8,13.592,27.184,229.76558704371968
2013-07-09,Seattle,9.3,2.6,2.3,107.984,107.984,258.2523354582961
2013-07-09,Seattle,9.3,2.6,2.3,6.4319999999999995,19.296,258.2523354582961
2011-11-17,San Francisco,23.6,19.1,25.1,49.99,99.98,255.2262278101018
2011-11-17,San Francisco,23.6,19.1,25.1,104.85000000000001,733.95,255.2262278101018
2011-11-17,San Francisco,23.6,19.1,25.1,80.48,241.44,255.2262278101018
2011-10-11,Philadelphia,23.6,15.8,0.0,140.952,281.904,226.93665678518948
2011-10-11,Philadelphia,23.6,15.8,0.0,67.14399999999999,201.432,226.93665678518948
2012-02-09,Los Angeles,21.2,15.1,50.4,40.784,203.92,250.0717217837119
2014-05-09,Los Angeles,20.5,14.4,5.1,559.9920000000001,3359.952,245.4270346339212
2011-09-30,New York City,24.3,14.8,3.7,5.08,15.24,213.36647172640164
2011-12-26,San Diego,27.7,18.1,0.0,3.97,11.91,206.7490372071749
2011-12-26,San Diego,27.7,18.1,0.0,1.74,3.48,206.7490372071749
2014-10-02,New York City,18.5,15.0,0.0,154.99,1704.89,267.7249383204423
2014-11-17,San Francisco,28.4,18.2,0.0,639.9920000000001,1919.976,201.0760718978965
2011-11-18,Philadelphia,6.9,0.9,0.0,50.997,50.997,267.0872353593338
2011-11-18,Philadelphia,6.9,0.9,0.0,76.792,76.792,267.0872353593338
2011-11-18,Philadelphia,6.9,0.9,0.0,89.99400000000001,539.964,267.0872353593338
2011-11-18,Philadelphia,6.9,0.9,0.0,20.104,60.312,267.0872353593338
2011-11-18,Philadelphia,6.9,0.9,0.0,0.648,1.944,267.0872353593338
2012-11-05,New York City,7.9,2.8,0.0,4.224,25.344,272.34874158181765
2013-09-18,New York City,20.9,9.0,0.0,46.480000000000004,232.4,200.02770149620795
2011-09-27,San Diego,28.3,22.8,0.1,120.78399999999999,603.92,236.99785374259164
2011-09-27,San Diego,28.3,22.8,0.1,40.99,81.98,236.99785374259164
2012-07-23,New York City,29.4,20.6,0.2,22.98,68.94,210.1662409743039
2012-07-23,New York City,29.4,20.6,0.2,42.94,128.82,210.1662409743039
2011-11-11,Houston,1.9,-5.2,0.0,179.398,896.99,266.6418724266368
2011-11-11,Houston,1.9,-5.2,0.0,1.234,1.234,266.6418724266368
2011-11-11,Houston,1.9,-5.2,0.0,22.52,67.56,266.6418724266368
2011-11-11,Houston,1.9,-5.2,0.0,4.343999999999999,21.72,266.6418724266368
2011-11-11,Houston,1.9,-5.2,0.0,32.792,262.336,266.6418724266368
2011-11-11,Houston,1.9,-5.2,0.0,74.24,148.48,266.6418724266368
2011-11-11,Houston,1.9,-5.2,0.0,80.392,241.176,266.6418724266368
2014-12-15,Chicago,27.5,20.1,5.3,75.992,227.976,224.4734286170702
2014-12-15,Chicago,27.5,20.1,5.3,17.56,52.68,224.4734286170702
2014-12-15,Chicago,27.5,20.1,5.3,2.032,2.032,224.4734286170702
2014-11-06,Chicago,30.7,21.0,0.2,3.2060000000000004,16.03,201.26070255411383
2013-08-18,Seattle,10.0,6.1,1.5,3.928,15.712,278.3399270187644
2013-12-27,New York City,4.2,-3.9,0.0,29.99,89.97,255.3913201760711
2011-09-23,San Diego,28.6,21.9,2.3,145.333,435.999,227.6741522340656
2011-09-23,San Diego,28.6,21.9,2.3,41.992,83.984,227.6741522340656
2014-09-08,Chicago,33.5,21.9,0.0,8.112,73.008,182.346698515936
2013-05-07,Chicago,24.4,20.7,19.0,1.604,3.208,259.26916815375563
2013-05-07,Chicago,24.4,20.7,19.0,13.088,26.176,259.26916815375563
2012-06-04,New York City,17.7,11.7,6.6,7.61,30.44,250.814420955662
2012-06-04,New York City,17.7,11.7,6.6,11.76,35.28,250.814420955662
2013-07-17,Houston,28.2,14.8,0.0,3.1839999999999997,9.552,177.05208009376426
2014-09-24,San Francisco,28.4,20.0,0.8,4.304,25.824,214.8694193030188
2014-09-24,San Francisco,28.4,20.0,0.8,80.48,160.96,214.8694193030188
2014-03-18,Houston,5.2,-6.3,0.0,2.296,13.776,227.9447901712594
2014-03-18,Houston,5.2,-6.3,0.0,3.424,10.272,227.9447901712594
2014-11-24,Philadelphia,20.0,10.9,9.9,2.6719999999999997,24.048,224.0093232477398
2012-12-04,New York City,16.0,7.5,0.0,5.98,17.94,233.6532426188693
2012-12-04,New York City,16.0,7.5,0.0,54.882,384.174,233.6532426188693
2012-12-04,New York City,16.0,7.5,0.0,359.95,1799.75,233.6532426188693
2011-08-09,Seattle,12.4,3.5,0.0,272.792,1091.168,236.31433716804835
2011-08-09,Seattle,12.4,3.5,0.0,109.584,219.168,236.31433716804835
2014-06-11,Philadelphia,23.2,18.3,2.3,6.672,40.032,249.9214421846968
2014-05-30,Houston,17.4,4.1,0.0,16.356,65.424,194.92383981001856
2012-10-17,Los Angeles,19.7,14.3,24.8,38.94,77.88,254.52126663913725
2011-04-23,Columbus,17.7,10.9,18.7,140.686,281.372,246.26607597675144
2011-04-23,Columbus,17.7,10.9,18.7,140.686,281.372,246.26607597675144
2011-04-23,Columbus,17.7,10.9,18.7,0.936,7.488,246.26607597675144
2011-04-23,Columbus,17.7,10.9,18.7,5.584,22.336,246.26607597675144
2014-05-01,Columbus,18.6,11.3,6.0,5.184,10.368,239.4238107618825
2013-09-21,San Francisco,32.1,19.8,0.0,7.3100000000000005,65.79,179.24024103405995
2013-09-21,San Francisco,32.1,19.8,0.0,135.992,271.984,179.24024103405995
2013-09-21,San Francisco,32.1,19.8,0.0,2.94,11.76,179.24024103405995
2013-09-21,San Francisco,32.1,19.8,0.0,38.76,77.52,179.24024103405995
2013-09-21,San Francisco,32.1,19.8,0.0,24.32,48.64,179.24024103405995
2012-09-06,New York City,26.1,20.6,0.0,135.882,271.764,240.470748344042
2013-05-29,Los Angeles,19.1,14.3,67.9,131.12,262.24,265.51010509082795
2013-05-29,Los Angeles,19.1,14.3,67.9,22.84,182.72,265.51010509082795
2013-05-29,Los Angeles,19.1,14.3,67.9,18.8,131.6,265.51010509082795
2013-05-29,Los Angeles,19.1,14.3,67.9,5.68,22.72,265.51010509082795
2013-05-29,Los Angeles,19.1,14.3,67.9,279.2,558.4,265.51010509082795
2012-09-27,Chicago,33.2,22.8,0.3,7.54,15.08,191.9879353681349
2012-09-27,Chicago,33.2,22.8,0.3,8.096,24.288,191.9879353681349
2012-11-29,San Francisco,26.6,18.7,15.5,4.304,4.304,223.39163843540663
2011-03-11,New York City,12.7,4.7,23.4,7.78,108.92,245.65702748487357
2014-11-20,New York City,6.8,-0.9,0.0,5.579999999999999,16.74,254.31458745198177
2014-11-20,New York City,6.8,-0.9,0.0,357.82,2504.74,254.31458745198177
2013-07-30,Philadelphia,26.7,17.1,0.0,42.392,84.784,208.3333990322646
2013-08-07,New York City,24.2,18.1,0.0,35.44,70.88,238.91712377999676
2013-10-08,Los Angeles,23.1,13.5,74.1,13.632,27.264,223.4488491890529
2011-09-08,San Francisco,27.2,19.5,23.0,11.33,56.65,224.9149313819436
2011-09-08,San Francisco,27.2,19.5,23.0,14.97,14.97,224.9149313819436
2011-09-08,San Francisco,27.2,19.5,23.0,2.01,4.02,224.9149313819436
2014-09-17,Philadelphia,22.0,12.8,0.0,23.992,71.976,218.82250763132976
2014-09-17,Philadelphia,22.0,12.8,0.0,7.5040000000000004,22.512,218.82250763132976
2014-09-17,Philadelphia,22.0,12.8,0.0,1.722,3.444,218.82250763132976
2014-09-17,Philadelphia,22.0,12.8,0.0,269.097,538.194,218.82250763132976
2014-09-17,Philadelphia,22.0,12.8,0.0,23.992,47.984,218.82250763132976
2013-12-02,San Francisco,24.2,19.8,3.2,8.37,16.74,252.2546531097591
2014-11-13,Columbus,17.2,9.5,10.9,5.424,10.848,239.22167856946325
2014-11-13,Columbus,17.2,9.5,10.9,9.272,18.544,239.22167856946325
2013-12-09,San Francisco,26.1,18.7,1.0,4.28,8.56,226.14537438107823
2013-12-09,San Francisco,26.1,18.7,1.0,6.4799999999999995,45.36,226.14537438107823
2013-12-09,San Francisco,26.1,18.7,1.0,236.944,1421.664,226.14537438107823
2011-08-27,Springfield,20.7,10.3,0.3,115.99000000000001,579.95,211.79245818175576
2011-08-27,Springfield,20.7,10.3,0.3,7.28,29.12,211.79245818175576
2011-08-27,Springfield,20.7,10.3,0.3,400.98,1202.94,211.79245818175576
2013-08-09,Los Angeles,20.6,14.0,18.0,256.512,513.024,243.10382079833485
2013-08-09,Los Angeles,20.6,14.0,18.0,81.32000000000001,487.92,243.10382079833485
2013-08-09,Los Angeles,20.6,14.0,18.0,3.048,15.24,243.10382079833485
2013-12-19,New York City,5.3,-6.2,0.0,225.02,900.08,227.78635398875045
2014-09-05,Chicago,34.6,21.3,0.0,91.68599999999999,825.174,167.67281641847634
2014-09-05,Chicago,34.6,21.3,0.0,5.920000000000001,17.76,167.67281641847634
2014-09-05,Chicago,34.6,21.3,0.0,2.304,6.912,167.67281641847634
2013-09-06,San Diego,26.5,22.4,14.6,14.5,116.0,252.34053809505923
2013-06-25,San Diego,28.2,22.9,0.0,9.56,38.24,238.6648925219256
2013-05-29,New York City,27.5,13.5,0.3,10.98,54.9,173.63532558085214
2011-04-18,Los Angeles,19.9,13.8,78.2,71.992,287.968,255.66238517797143
2011-04-18,Los Angeles,19.9,13.8,78.2,3.28,13.12,255.66238517797143
2011-04-18,Los Angeles,19.9,13.8,78.2,2.15,10.75,255.66238517797143
2011-04-18,Los Angeles,19.9,13.8,78.2,5.81,11.62,255.66238517797143
2013-06-18,New York City,25.4,18.1,3.0,13.58,40.74,228.26910793886532
2013-09-19,Columbus,19.9,10.6,0.0,1.784,5.352,221.3890154587321
2013-09-19,Columbus,19.9,10.6,0.0,49.686,99.372,221.3890154587321
2013-09-19,Columbus,19.9,10.6,0.0,2.672,2.672,221.3890154587321
2013-03-30,Chicago,29.2,21.7,1.3,15.176,45.528,220.51130495925509
2013-03-30,Chicago,29.2,21.7,1.3,140.686,844.116,220.51130495925509
2013-03-30,Chicago,29.2,21.7,1.3,101.592,812.736,220.51130495925509
2014-11-24,Philadelphia,20.0,10.9,9.9,7.476,7.476,224.0093232477398
2011-03-23,Los Angeles,21.5,14.5,17.9,165.2,330.4,238.62258572086347
2011-03-23,Los Angeles,21.5,14.5,17.9,100.79199999999999,604.752,238.62258572086347
2014-12-02,Los Angeles,24.5,14.7,37.1,6.4799999999999995,45.36,215.00991553699615
2014-12-02,Los Angeles,24.5,14.7,37.1,5.064,10.128,215.00991553699615
2014-11-08,San Francisco,25.7,20.2,0.8,5.448,21.792,241.2061043840532
2014-11-08,San Francisco,25.7,20.2,0.8,109.95,439.8,241.2061043840532
2013-07-04,Los Angeles,21.6,13.4,31.2,6.48,12.96,231.0256135032632
2013-07-04,Los Angeles,21.6,13.4,31.2,1.98,3.96,231.0256135032632
2014-07-04,Seattle,9.0,5.5,12.3,29.99,59.98,284.33864954966486
2014-07-04,Seattle,9.0,5.5,12.3,399.2,2395.2,284.33864954966486
2014-07-04,Seattle,9.0,5.5,12.3,421.95,1687.8,284.33864954966486
2014-07-04,Seattle,9.0,5.5,12.3,7.992,7.992,284.33864954966486
2014-09-04,San Francisco,29.1,20.2,0.8,2.98,5.96,209.95710599902628
2011-12-13,Houston,-1.8,-7.6,0.0,2.92,2.92,282.3924872481858
2013-12-06,New York City,14.4,3.3,18.2,155.06,465.18,218.7229267035172
2014-12-10,Philadelphia,4.3,0.4,0.5,2.624,2.624,287.2437752843063
2011-09-09,Philadelphia,27.1,21.4,0.1,5.184,15.552,237.3777839221273
2011-09-09,Philadelphia,27.1,21.4,0.1,10.783999999999999,64.704,237.3777839221273
2011-09-09,Philadelphia,27.1,21.4,0.1,5.824000000000001,17.472,237.3777839221273
2011-09-09,Philadelphia,27.1,21.4,0.1,135.516,135.516,237.3777839221273
2011-11-17,Philadelphia,11.5,4.2,1.8,6.224,12.448,250.1393203426486
2011-11-17,Philadelphia,11.5,4.2,1.8,131.58599999999998,657.93,250.1393203426486
2013-03-13,New York City,9.6,0.4,0.0,9.78,29.34,238.4685942624416
2011-09-23,New York City,21.0,19.4,27.7,46.48,139.44,281.7347134660471
2012-12-03,Philadelphia,18.0,8.1,0.0,8.224,16.448,219.8353908946868
2012-12-03,Philadelphia,18.0,8.1,0.0,18.392,36.784,219.8353908946868
2013-09-06,Philadelphia,22.3,12.9,0.0,1.911,9.555,216.82589507323095
2014-09-05,Los Angeles,22.6,14.1,45.1,243.992,487.984,228.92479217313712
2014-09-05,Los Angeles,22.6,14.1,45.1,5.56,5.56,228.92479217313712
2014-09-05,Los Angeles,22.6,14.1,45.1,43.57,217.85,228.92479217313712
2014-05-20,San Francisco,29.2,19.1,0.1,56.784,681.408,200.58193585685763
2014-05-20,San Francisco,29.2,19.1,0.1,1.76,3.52,200.58193585685763
2014-05-20,San Francisco,29.2,19.1,0.1,5.58,5.58,200.58193585685763
2014-05-20,San Francisco,29.2,19.1,0.1,36.32,36.32,200.58193585685763
2011-08-09,Seattle,12.4,3.5,0.0,294.392,2060.744,236.31433716804835
2014-11-27,Columbus,18.9,9.9,6.5,17.424,52.272,226.08092519322923
2014-11-27,Columbus,18.9,9.9,6.5,30.448,213.136,226.08092519322923
2014-05-04,Los Angeles,19.5,14.7,62.3,34.76,69.52,264.1650811909647
2014-05-04,Los Angeles,19.5,14.7,62.3,95.43,763.44,264.1650811909647
2013-11-11,Springfield,19.1,10.8,0.6,2.304,9.216,230.33923345414476
2013-11-11,Springfield,19.1,10.8,0.6,5.994,41.958,230.33923345414476
2013-11-11,Springfield,19.1,10.8,0.6,44.784,89.568,230.33923345414476
2013-11-11,Springfield,19.1,10.8,0.6,7.416,22.248,230.33923345414476
2013-11-11,Springfield,19.1,10.8,0.6,83.72,334.88,230.33923345414476
2013-11-11,Springfield,19.1,10.8,0.6,21.184,148.288,230.33923345414476
2013-11-11,Springfield,19.1,10.8,0.6,4.624,4.624,230.33923345414476
2013-11-11,Springfield,19.1,10.8,0.6,25.56,178.92,230.33923345414476
2013-11-11,Springfield,19.1,10.8,0.6,9.984,69.888,230.33923345414476
2011-12-20,Los Angeles,20.2,14.0,48.2,243.992,487.984,250.61600050108348
2011-12-20,Los Angeles,20.2,14.0,48.2,23.65,47.3,250.61600050108348
2011-12-20,Los Angeles,20.2,14.0,48.2,4.13,4.13,250.61600050108348
2011-12-20,Los Angeles,20.2,14.0,48.2,31.024,155.12,250.61600050108348
2011-07-25,Los Angeles,23.6,13.7,47.0,6.48,6.48,216.9326291352357
2011-07-25,Los Angeles,23.6,13.7,47.0,3.88,15.52,216.9326291352357
2014-11-07,Philadelphia,10.6,3.4,0.4,63.686,127.372,252.1480781980584
2014-11-07,Philadelphia,10.6,3.4,0.4,15.984,47.952,252.1480781980584
2012-12-05,San Diego,27.3,21.2,0.0,22.23,44.46,234.00560212221876
2013-10-16,Springfield,13.8,11.6,17.9,33.28,232.96,287.3334680277791
2013-10-16,Springfield,13.8,11.6,17.9,11.090000000000002,66.54,287.3334680277791
2013-10-16,Springfield,13.8,11.6,17.9,14.42,43.26,287.3334680277791
2012-11-19,Seattle,-18.2,-21.2,0.0,70.98,141.96,329.6742773276626
2014-10-16,Los Angeles,23.3,13.3,47.4,170.08,510.24,216.69809133246437
2014-10-16,Los Angeles,23.3,13.3,47.4,40.989999999999995,204.95,216.69809133246437
2014-04-22,Seattle,2.4,-3.0,0.3,11.54,11.54,278.8188798451937
2014-04-22,Seattle,2.4,-3.0,0.3,54.199999999999996,162.6,278.8188798451937
2013-09-20,Columbus,20.7,8.3,0.3,2.52,5.04,196.5794180760369
2013-09-20,Columbus,20.7,8.3,0.3,49.989999999999995,249.95,196.5794180760369
2013-09-18,Columbus,19.7,10.5,0.4,6.68,33.4,222.51734548402368
2014-11-23,Houston,3.4,-1.7,0.0,4.464,35.712,279.4783697947211
2014-04-04,Chicago,30.5,22.5,6.6,2.352,7.056,215.32154948879548
2014-03-07,New York City,2.7,-5.7,0.0,26.38,26.38,255.48590689784777
2014-03-07,New York City,2.7,-5.7,0.0,23.99,71.97,255.48590689784777
2013-01-15,New York City,4.6,2.2,4.3,4.13,16.52,298.6609005384514
2013-01-15,New York City,4.6,2.2,4.3,6.68,60.12,298.6609005384514
2013-01-15,New York City,4.6,2.2,4.3,16.512,49.536,298.6609005384514
2013-09-24,Columbus,21.9,10.6,0.2,23.65,118.25,203.03265453032776
2013-09-24,Columbus,21.9,10.6,0.2,122.99000000000001,368.97,203.03265453032776
2012-09-18,Los Angeles,20.7,12.9,43.9,5.84,11.68,237.1072267128461
2012-09-18,Los Angeles,20.7,12.9,43.9,8.45,16.9,237.1072267128461
2012-09-18,Los Angeles,20.7,12.9,43.9,12.2,24.4,237.1072267128461
2014-02-26,Chicago,30.6,22.0,0.1,0.596,1.788,209.7736093810212
2013-03-22,Houston,0.8,-11.1,0.0,49.686,99.372,231.87337418051013
2013-03-22,Houston,0.8,-11.1,0.0,1.344,1.344,231.87337418051013
2012-12-08,Houston,-8.4,-11.6,0.0,23.991999999999997,119.96,312.62622743121204
2013-12-18,San Francisco,25.6,19.3,11.1,333.92,2003.52,236.58757014020708
2013-05-13,Philadelphia,12.9,6.9,0.0,41.184,82.368,257.58106440879584
2014-02-17,New York City,-2.2,-12.9,0.0,18.97,37.94,245.75428371921043
2012-07-09,Philadelphia,31.8,23.9,0.0,89.99400000000001,269.982,213.18423781416828
2014-12-27,Columbus,20.8,8.5,0.0,1.566,3.132,197.14352965757317
2013-11-01,Los Angeles,18.9,14.8,9.3,155.06,1085.42,263.7085130371541
2013-09-05,Houston,21.5,9.5,0.0,3.912,3.912,198.31643239586825
2013-09-05,Houston,21.5,9.5,0.0,20.791999999999998,62.376,198.31643239586825
2011-07-05,Los Angeles,22.3,14.3,64.6,30.16,180.96,235.6801364277426
2012-11-27,New York City,4.1,1.4,9.2,9.93,29.79,297.79349470873734
2011-01-28,San Diego,28.1,19.2,0.0,57.23,57.23,211.43985651414064
2011-01-28,San Diego,28.1,19.2,0.0,111.0,333.0,211.43985651414064
2011-01-28,San Diego,28.1,19.2,0.0,9.11,36.44,211.43985651414064
2014-10-10,New York City,17.1,9.1,0.0,4.272,12.816,235.7137046377004
2014-10-10,New York City,17.1,9.1,0.0,104.78399999999999,314.352,235.7137046377004
2014-10-10,New York City,17.1,9.1,0.0,9.49,18.98,235.7137046377004
2014-10-10,New York City,17.1,9.1,0.0,3.0399999999999996,18.24,235.7137046377004
2012-09-14,New York City,25.4,15.5,0.0,165.20000000000002,991.2,208.11111338902333
2012-09-14,New York City,25.4,15.5,0.0,439.992,879.984,208.11111338902333
2012-09-14,New York City,25.4,15.5,0.0,1.4400000000000002,12.96,208.11111338902333
2011-11-24,Columbus,16.6,11.7,25.0,209.994,1049.97,263.2614511508387
2011-11-24,Columbus,16.6,11.7,25.0,203.686,611.058,263.2614511508387
2011-10-28,Los Angeles,21.1,15.0,50.1,3.592,7.184,250.1920537249801
2011-10-28,Los Angeles,21.1,15.0,50.1,3.14,6.28,250.1920537249801
2011-10-28,Los Angeles,21.1,15.0,50.1,240.37,480.74,250.1920537249801
2011-10-28,Los Angeles,21.1,15.0,50.1,102.83300000000001,616.998,250.1920537249801
2011-10-28,Los Angeles,21.1,15.0,50.1,28.28,141.4,250.1920537249801
2012-12-04,Springfield,17.2,10.0,10.7,12.28,85.96,242.99953576839917
2014-06-07,San Francisco,29.9,20.0,0.0,4.95,4.95,200.98148517611983
2014-06-07,San Francisco,29.9,20.0,0.0,5.279999999999999,26.4,200.98148517611983
2014-02-18,Chicago,27.1,21.2,2.7,160.32,480.96,236.1867166689753
2014-02-18,Chicago,27.1,21.2,2.7,124.792,124.792,236.1867166689753
2014-10-18,San Diego,27.6,22.8,15.6,2.66,10.64,245.40019018792816
2011-07-27,San Francisco,30.4,19.0,0.0,119.0,238.0,188.77952418428583
2012-10-23,San Diego,27.6,20.4,6.6,16.48,148.32,226.001414823843
2012-10-23,San Diego,27.6,20.4,6.6,240.784,240.784,226.001414823843
2012-10-23,San Diego,27.6,20.4,6.6,27.424,191.968,226.001414823843
2012-10-23,San Diego,27.6,20.4,6.6,5.78,11.56,226.001414823843
2012-10-23,San Diego,27.6,20.4,6.6,2.95,11.8,226.001414823843
2012-10-23,San Diego,27.6,20.4,6.6,280.784,842.352,226.001414823843
2014-01-30,Chicago,29.6,21.3,3.5,3.032,12.128,214.07177528936387
2013-11-25,Los Angeles,19.9,12.2,15.6,329.95,659.9,235.54086808782623
2013-11-25,Los Angeles,19.9,12.2,15.6,280.792,1684.752,235.54086808782623
2013-11-25,Los Angeles,19.9,12.2,15.6,69.99,559.92,235.54086808782623
2013-11-11,Houston,-1.4,-5.4,0.0,39.992000000000004,279.944,295.45047861329687
2012-11-14,Philadelphia,8.4,1.3,0.0,23.992,47.984,256.343520563554
2012-10-02,Los Angeles,21.3,13.9,35.4,19.31,270.34,238.11959747044813
2012-04-05,Philadelphia,15.1,5.2,0.0,14.016,98.112,224.4300401874468
2012-04-05,Philadelphia,15.1,5.2,0.0,140.952,563.808,224.4300401874468
2012-04-05,Philadelphia,15.1,5.2,0.0,2.607,10.428,224.4300401874468
2012-04-05,Philadelphia,15.1,5.2,0.0,136.784,547.136,224.4300401874468
2012-04-05,Philadelphia,15.1,5.2,0.0,2.9699999999999998,14.85,224.4300401874468
2012-04-05,Philadelphia,15.1,5.2,0.0,20.994,41.988,224.4300401874468
2012-04-05,Philadelphia,15.1,5.2,0.0,7.584,7.584,224.4300401874468
2012-04-05,Philadelphia,15.1,5.2,0.0,70.49,352.45,224.4300401874468
2014-09-19,New York City,18.6,13.4,0.0,6.48,19.44,254.63541804807227
2014-09-19,New York City,18.6,13.4,0.0,4.91,9.82,254.63541804807227
2013-06-29,Chicago,30.9,22.3,5.6,119.992,359.976,209.99687858957475
2014-08-29,Chicago,32.6,23.6,0.0,4.224,25.344,203.54957629595123
2014-08-29,Chicago,32.6,23.6,0.0,5.343999999999999,26.72,203.54957629595123
2011-09-17,Seattle,6.0,-0.3,0.3,15.14,30.28,266.2693092272974
2011-09-17,Seattle,6.0,-0.3,0.3,19.31,57.93,266.2693092272974
2011-09-17,Seattle,6.0,-0.3,0.3,17.67,35.34,266.2693092272974
2011-09-17,Seattle,6.0,-0.3,0.3,27.448,137.24,266.2693092272974
2013-08-27,Philadelphia,30.8,21.3,0.7,1.824,5.472,202.6870774509113
2013-08-27,Philadelphia,30.8,21.3,0.7,23.992,47.984,202.6870774509113
2014-05-19,New York City,20.4,8.2,0.1,7.28,14.56,198.55062780664184
2014-05-19,New York City,20.4,8.2,0.1,3.048,3.048,198.55062780664184
2013-05-17,Los Angeles,20.4,14.9,55.9,5.78,17.34,256.6017010315797
2013-06-27,San Francisco,30.2,20.2,0.2,7.38,22.14,199.7709274508008
